發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序,車種,天候,光線,道路類別,速限,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,X,Y,Unnamed: 0
110,3,3,8,5,2,05中正區,中正區重慶南路1段10號,0,0.0,1,3,A02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,9.0,1,55.0,4.0,11.0,3.0,4.0,7.0,15.0,7.0,19.0,11.0,15.0,,38.0,23.0,2.0,22.0,9.0,121.5132153,25.0465816,
110,3,7,17,30,2,05中正區,中正區重慶南路1段122號,0,0.0,1,1,B03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,2.0,1.0,9.0,5.0,5.0,2.0,12.0,1,64.0,3.0,10.0,1.0,1.0,7.0,6.0,1.0,8.0,1.0,6.0,,44.0,44.0,1.0,21.0,8.0,121.5127409,25.03887124,
110,3,7,17,30,2,05中正區,中正區重慶南路1段122號,0,0.0,1,2,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,2.0,1.0,9.0,5.0,5.0,2.0,12.0,1,40.0,2.0,8.0,1.0,1.0,7.0,6.0,1.0,10.0,1.0,14.0,,44.0,44.0,1.0,21.0,8.0,121.5127409,25.03887124,
110,3,9,13,7,2,05中正區,中正區重慶南路1段38號,0,0.0,2,1,H01,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,1.0,9.0,1,89.0,2.0,9.0,4.0,5.0,8.0,20.0,8.0,20.0,10.0,16.0,,67.0,67.0,1.0,22.0,9.0,121.5131527,25.0448535,
110,3,9,13,7,2,05中正區,中正區重慶南路1段38號,0,0.0,2,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,1.0,9.0,1,26.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,11.0,,23.0,67.0,1.0,22.0,9.0,121.5131527,25.0448535,
110,3,11,17,23,2,05中正區,中正區重慶南路1段3號,0,0.0,2,1,H01,8.0,1.0,5.0,0,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,1.0,3.0,2,23.0,2.0,1.0,4.0,5.0,8.0,16.0,8.0,20.0,10.0,16.0,,51.0,51.0,1.0,22.0,9.0,121.5132754,25.0466321,
110,3,11,17,23,2,05中正區,中正區重慶南路1段3號,0,0.0,2,2,C03,8.0,1.0,5.0,0,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,1.0,3.0,2,20.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,11.0,,23.0,51.0,1.0,22.0,9.0,121.5132754,25.0466321,
110,4,16,17,30,2,05中正區,中正區重慶南路1段136巷,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,17.0,1,69.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,15.0,,43.0,43.0,1.0,22.0,9.0,121.5111863,25.03634355,
110,4,16,17,30,2,05中正區,中正區重慶南路1段136巷,0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,17.0,1,55.0,3.0,10.0,1.0,1.0,7.0,6.0,1.0,10.0,2.0,15.0,,9.0,43.0,1.0,22.0,9.0,121.5111863,25.03634355,
110,4,21,18,53,2,05中正區,中正區重慶南路1段124號,0,0.0,1,1,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,5.0,5.0,2.0,13.0,1,20.0,2.0,8.0,1.0,1.0,7.0,9.0,1.0,10.0,1.0,11.0,,16.0,16.0,1.0,21.0,8.0,121.5127548,25.03784311,
110,4,21,18,53,2,05中正區,中正區重慶南路1段124號,0,0.0,1,2,B03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,5.0,5.0,2.0,13.0,1,60.0,3.0,10.0,1.0,1.0,7.0,14.0,1.0,8.0,1.0,3.0,,44.0,16.0,1.0,21.0,8.0,121.5127548,25.03784311,
110,4,22,8,30,2,05中正區,中正區重慶南路1段95號,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,12.0,2,39.0,2.0,9.0,1.0,1.0,7.0,10.0,1.0,10.0,2.0,14.0,,7.0,7.0,1.0,22.0,9.0,121.5132781,25.04311702,
110,4,22,8,30,2,05中正區,中正區重慶南路1段95號,0,0.0,1,2,B01,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,12.0,1,64.0,3.0,10.0,1.0,1.0,7.0,9.0,1.0,4.0,2.0,2.0,,44.0,7.0,1.0,22.0,9.0,121.5132781,25.04311702,
110,5,8,17,20,2,05中正區,中正區重慶南路1段2號,0,0.0,1,1,B03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,12.0,1,57.0,3.0,10.0,3.0,1.0,7.0,9.0,1.0,8.0,2.0,2.0,,44.0,44.0,1.0,21.0,5.0,121.5132487,25.04685969,
110,5,8,17,20,2,05中正區,中正區重慶南路1段2號,0,0.0,1,2,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,12.0,2,63.0,2.0,9.0,1.0,1.0,7.0,1.0,1.0,10.0,2.0,14.0,,19.0,44.0,1.0,19.0,5.0,121.5132487,25.04685969,
110,5,10,16,20,2,05中正區,中正區重慶南路1段3號,0,0.0,2,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,16.0,1,58.0,2.0,7.0,1.0,1.0,7.0,5.0,1.0,10.0,2.0,14.0,,43.0,43.0,1.0,22.0,9.0,121.513294,25.04657759,
110,5,10,16,20,2,05中正區,中正區重慶南路1段3號,0,0.0,2,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,16.0,1,43.0,2.0,7.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,11.0,,43.0,43.0,1.0,22.0,9.0,121.513294,25.04657759,
110,6,3,17,25,2,05中正區,中正區重慶南路1段46號旁,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,1.0,16.0,2,58.0,2.0,8.0,1.0,1.0,7.0,8.0,1.0,10.0,1.0,12.0,,7.0,7.0,1.0,21.0,1.0,121.5131868,25.04452226,
110,6,3,17,25,2,05中正區,中正區重慶南路1段46號旁,0,0.0,1,2,B03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,1.0,16.0,1,66.0,3.0,10.0,1.0,1.0,7.0,9.0,1.0,8.0,1.0,4.0,,44.0,7.0,1.0,21.0,5.0,121.5131868,25.04452226,
110,6,8,8,26,2,05中正區,中正區重慶南路1段122號,0,0.0,2,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,5.0,5.0,2.0,9.0,1,47.0,2.0,7.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,11.0,,42.0,42.0,1.0,20.0,5.0,121.5129135,25.04019751,
110,6,8,8,26,2,05中正區,中正區重慶南路1段122號,0,0.0,2,2,H03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,5.0,5.0,2.0,9.0,1,28.0,2.0,9.0,4.0,5.0,8.0,16.0,8.0,20.0,10.0,16.0,,67.0,42.0,1.0,23.0,8.0,121.5129135,25.04019751,
110,6,13,15,19,2,05中正區,中正區重慶南路1段70號前,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,3.0,4.0,7.0,2.0,1.0,5.0,4.0,5.0,2.0,29.0,1,26.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,15.0,,13.0,13.0,1.0,22.0,9.0,121.5132068,25.04347313,
110,6,13,15,19,2,05中正區,中正區重慶南路1段70號前,0,0.0,1,2,,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,3.0,4.0,7.0,2.0,1.0,5.0,4.0,5.0,2.0,29.0,3,,,,,,,,,,,,,67.0,13.0,1.0,,,121.5132068,25.04347313,
110,6,22,9,9,2,05中正區,中正區重慶南路1段30號,0,0.0,1,1,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,2,25.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,14.0,,13.0,13.0,1.0,22.0,9.0,121.5132145,25.04543755,
110,6,22,9,9,2,05中正區,中正區重慶南路1段30號,0,0.0,1,2,B03,7.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,1,39.0,3.0,10.0,1.0,1.0,7.0,1.0,1.0,8.0,2.0,15.0,,19.0,13.0,1.0,22.0,9.0,121.5132145,25.04543755,
110,8,26,7,35,2,05中正區,中正區重慶南路1段89號,0,0.0,1,1,B01,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,12.0,1,45.0,3.0,10.0,1.0,1.0,7.0,6.0,1.0,4.0,2.0,5.0,,44.0,44.0,1.0,22.0,9.0,121.5133118,25.04341486,
110,8,26,7,35,2,05中正區,中正區重慶南路1段89號,0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,12.0,1,21.0,2.0,9.0,1.0,1.0,7.0,6.0,3.0,18.0,2.0,14.0,,9.0,44.0,1.0,22.0,9.0,121.5133118,25.04341486,
110,9,17,8,27,2,05中正區,中正區重慶南路1段130號,0,0.0,2,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,17.0,1,39.0,2.0,9.0,1.0,4.0,7.0,9.0,1.0,10.0,2.0,14.0,,23.0,23.0,1.0,22.0,9.0,121.5126311,25.036634,
110,9,17,8,27,2,05中正區,中正區重慶南路1段130號,0,0.0,2,2,B03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,17.0,1,51.0,3.0,10.0,1.0,4.0,7.0,14.0,1.0,8.0,2.0,6.0,,44.0,23.0,1.0,22.0,9.0,121.5126311,25.036634,
110,9,17,8,27,2,05中正區,中正區重慶南路1段130號,0,0.0,2,3,B12,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,17.0,1,46.0,3.0,10.0,1.0,4.0,7.0,14.0,1.0,8.0,2.0,10.0,,44.0,23.0,1.0,22.0,9.0,121.5126311,25.036634,
110,9,17,8,27,2,05中正區,中正區重慶南路1段130號,0,0.0,2,4,H02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,17.0,2,35.0,2.0,9.0,4.0,5.0,7.0,21.0,8.0,20.0,10.0,15.0,,67.0,23.0,1.0,22.0,9.0,121.5126311,25.036634,
110,9,29,15,6,2,05中正區,中正區重慶南路1段124號,0,0.0,1,1,B03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,1,45.0,3.0,10.0,1.0,1.0,7.0,7.0,1.0,8.0,9.0,15.0,,7.0,7.0,1.0,22.0,9.0,121.5126989,25.03822274,
110,9,29,15,6,2,05中正區,中正區重慶南路1段124號,0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,1,40.0,3.0,10.0,1.0,1.0,7.0,7.0,1.0,10.0,2.0,15.0,,44.0,7.0,1.0,22.0,9.0,121.5126989,25.03822274,
110,9,29,15,6,2,05中正區,中正區重慶南路1段124號,0,0.0,1,3,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,1,39.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,12.0,,42.0,7.0,1.0,22.0,9.0,121.5126989,25.03822274,
110,10,26,15,52,2,05中正區,中正區重慶南路1段1-2號,0,0.0,3,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,6.0,4.0,4.0,10.0,4.0,5.0,2.0,17.0,2,28.0,2.0,9.0,1.0,1.0,7.0,7.0,1.0,10.0,2.0,14.0,,7.0,7.0,1.0,22.0,9.0,121.5132705,25.04694614,
110,10,26,15,52,2,05中正區,中正區重慶南路1段1-2號,0,0.0,3,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,6.0,4.0,4.0,10.0,4.0,5.0,2.0,17.0,1,35.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,11.0,,44.0,7.0,1.0,22.0,9.0,121.5132705,25.04694614,
110,10,26,15,52,2,05中正區,中正區重慶南路1段1-2號,0,0.0,3,3,H02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,6.0,4.0,4.0,10.0,4.0,5.0,2.0,17.0,2,37.0,2.0,9.0,4.0,5.0,7.0,20.0,8.0,20.0,10.0,16.0,,67.0,7.0,1.0,22.0,9.0,121.5132705,25.04694614,
110,11,3,8,43,2,05中正區,中正區重慶南路1段124號,0,0.0,2,1,C04,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,1.0,13.0,2,52.0,2.0,9.0,1.0,1.0,7.0,6.0,1.0,10.0,2.0,12.0,,27.0,27.0,1.0,22.0,9.0,121.5127025,25.03818152,
110,11,3,8,43,2,05中正區,中正區重慶南路1段124號,0,0.0,2,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,1.0,13.0,2,19.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,11.0,,23.0,27.0,1.0,22.0,9.0,121.5127025,25.03818152,
110,11,12,13,50,2,05中正區,中正區重慶南路1段100號,0,0.0,1,1,B01,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,4.0,2.0,13.0,1,51.0,3.0,10.0,1.0,1.0,7.0,9.0,1.0,4.0,2.0,1.0,,16.0,16.0,1.0,22.0,9.0,121.5131353,25.04243168,
110,11,12,13,50,2,05中正區,中正區重慶南路1段100號,0,0.0,1,2,B03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,4.0,2.0,13.0,1,51.0,2.0,1.0,1.0,1.0,7.0,9.0,1.0,8.0,2.0,3.0,,44.0,16.0,1.0,22.0,9.0,121.5131353,25.04243168,
110,11,19,12,41,2,05中正區,中正區重慶南路1段107號,0,0.0,2,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,1,20.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,2.0,12.0,,23.0,23.0,1.0,22.0,9.0,121.5132275,25.04273266,
110,11,19,12,41,2,05中正區,中正區重慶南路1段107號,0,0.0,2,2,H01,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,1,73.0,2.0,8.0,4.0,5.0,8.0,18.0,8.0,20.0,10.0,16.0,,51.0,23.0,1.0,22.0,9.0,121.5132275,25.04273266,
110,12,15,22,36,2,05中正區,中正區重慶南路1段89號,0,0.0,2,1,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,10.0,2,27.0,2.0,9.0,1.0,1.0,7.0,9.0,1.0,10.0,1.0,11.0,,26.0,26.0,1.0,22.0,9.0,121.5132849,25.04356433,
110,12,15,22,36,2,05中正區,中正區重慶南路1段89號,0,0.0,2,2,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,10.0,1,24.0,2.0,9.0,1.0,4.0,7.0,9.0,1.0,10.0,1.0,11.0,,44.0,26.0,1.0,22.0,9.0,121.5132849,25.04356433,
109,1,3,10,15,2,05中正區,中正區重慶南路1段130號,0,0.0,1,1,B03,8.0,1.0,5.0,50,15.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,12.0,1,64.0,3.0,10.0,1.0,1.0,,7.0,6.0,1.0,8.0,1.0,6.0,43.0,43.0,1.0,22.0,9.0,121.5126002,25.03680666,391.0
109,1,3,10,15,2,05中正區,中正區重慶南路1段130號,0,0.0,1,2,C03,8.0,1.0,5.0,50,15.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,12.0,2,68.0,2.0,8.0,1.0,1.0,,7.0,9.0,3.0,18.0,1.0,11.0,43.0,43.0,1.0,22.0,9.0,121.5126002,25.03680666,392.0
109,1,6,13,32,2,05中正區,中正區重慶南路1段136巷(法務部對面),0,0.0,1,1,B03,8.0,1.0,5.0,50,14.0,7.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,13.0,1,79.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,4.0,2.0,6.0,44.0,44.0,1.0,22.0,9.0,121.512628,25.03667311,976.0
109,1,6,13,32,2,05中正區,中正區重慶南路1段136巷(法務部對面),0,0.0,1,2,C02,8.0,1.0,5.0,50,14.0,7.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,13.0,1,22.0,2.0,9.0,1.0,1.0,,7.0,8.0,1.0,9.0,2.0,12.0,23.0,44.0,1.0,22.0,9.0,121.512628,25.03667311,977.0
109,2,6,21,37,2,05中正區,中正區重慶南路1段20號,0,0.0,2,1,C03,7.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,10.0,4.0,5.0,2.0,12.0,1,46.0,2.0,9.0,1.0,1.0,,7.0,6.0,1.0,10.0,2.0,12.0,44.0,44.0,1.0,22.0,9.0,121.5132142,25.04610408,5656.0
109,2,6,21,37,2,05中正區,中正區重慶南路1段20號,0,0.0,2,2,B01,7.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,10.0,4.0,5.0,2.0,12.0,1,59.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,4.0,2.0,8.0,44.0,44.0,1.0,22.0,9.0,121.5132142,25.04610408,5657.0
109,2,6,21,37,2,05中正區,中正區重慶南路1段20號,0,0.0,2,3,H02,7.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,10.0,4.0,5.0,2.0,12.0,2,44.0,2.0,9.0,4.0,5.0,,7.0,21.0,8.0,20.0,10.0,16.0,67.0,44.0,1.0,22.0,9.0,121.5132142,25.04610408,5658.0
109,3,25,21,10,2,05中正區,中正區重慶南路1段72號,0,0.0,2,1,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,5.0,2.0,16.0,1,66.0,2.0,9.0,1.0,1.0,,7.0,7.0,1.0,10.0,2.0,14.0,7.0,7.0,1.0,22.0,9.0,121.5131916,25.04346249,12796.0
109,3,25,21,10,2,05中正區,中正區重慶南路1段72號,0,0.0,2,2,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,5.0,2.0,16.0,2,26.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,12.0,44.0,7.0,1.0,22.0,9.0,121.5131916,25.04346249,12797.0
109,3,31,7,12,2,05中正區,中正區重慶南路1段165號,0,0.0,2,1,B03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,2.0,1.0,9.0,4.0,5.0,2.0,16.0,1,56.0,3.0,10.0,1.0,1.0,,7.0,5.0,1.0,8.0,9.0,15.0,6.0,6.0,1.0,22.0,9.0,121.5128543,25.03875684,13460.0
109,3,31,7,12,2,05中正區,中正區重慶南路1段165號,0,0.0,2,2,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,2.0,1.0,9.0,4.0,5.0,2.0,16.0,1,45.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,12.0,42.0,6.0,1.0,22.0,9.0,121.5128543,25.03875684,13461.0
109,3,31,7,12,2,05中正區,中正區重慶南路1段165號,0,0.0,2,3,B03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,2.0,1.0,9.0,4.0,5.0,2.0,16.0,1,58.0,3.0,10.0,1.0,1.0,,7.0,5.0,1.0,8.0,2.0,2.0,6.0,6.0,1.0,22.0,9.0,121.5128543,25.03875684,13462.0
109,3,31,7,12,2,05中正區,中正區重慶南路1段165號,0,0.0,2,4,H02,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,2.0,1.0,9.0,4.0,5.0,2.0,16.0,2,46.0,2.0,9.0,4.0,5.0,,7.0,21.0,8.0,20.0,10.0,16.0,67.0,6.0,1.0,22.0,9.0,121.5128543,25.03875684,13463.0
109,4,9,8,5,2,05中正區,中正區重慶南路1段165號,0,0.0,1,1,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,5.0,2.0,17.0,1,30.0,3.0,10.0,1.0,1.0,,7.0,15.0,1.0,10.0,1.0,11.0,23.0,23.0,1.0,22.0,9.0,121.5128641,25.03869055,14554.0
